id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,displayName,image_path
44522,Men,Footwear,Sandal,Sandals,White,Fall,2012.0,Casual,Coolers Men White Sandals,data\subset\images\44522.jpg
47493,Unisex,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,Footfun Kids Unisex Grey Sandals,data\subset\images\47493.jpg
22893,Men,Footwear,Sandal,Sandals,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Sandals,data\subset\images\22893.jpg
6408,Men,Footwear,Sandal,Sandals,Beige,Summer,2011.0,Casual,Lotto Men Cross Beige Floater,data\subset\images\6408.jpg
35644,Men,Footwear,Sandal,Sandals,Black,Spring,2013.0,Casual,U.S. Polo Assn. Men Black Sandals,data\subset\images\35644.jpg
13904,Men,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Nike Men Straprunner Grey Sandals,data\subset\images\13904.jpg
59323,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Gliders Men Black Sandals,data\subset\images\59323.jpg
35554,Girls,Footwear,Sandal,Sandals,Pink,Summer,2012.0,Casual,Enroute Teens Pink Sandals,data\subset\images\35554.jpg
41873,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,data\subset\images\41873.jpg
12961,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,ADIDAS Men Casual Brown Sandals,data\subset\images\12961.jpg
15888,Girls,Footwear,Sandal,Sandals,Green,Fall,2012.0,Casual,Warner Bros Kids Girls TW Big Facelog Green Sandals,data\subset\images\15888.jpg
22891,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Sandals,data\subset\images\22891.jpg
39284,Men,Footwear,Sandal,Sandals,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,data\subset\images\39284.jpg
39815,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Black Sandals,data\subset\images\39815.jpg
22171,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Timberland Men Brown Sandals,data\subset\images\22171.jpg
41864,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,data\subset\images\41864.jpg
47179,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Black Sandals,data\subset\images\47179.jpg
28333,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals,data\subset\images\28333.jpg
22250,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,ID Men Brown Casual Sandal,data\subset\images\22250.jpg
17976,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Hopper Black Sandal,data\subset\images\17976.jpg
6407,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Lotto Men Cross Black Floater,data\subset\images\6407.jpg
41880,Men,Footwear,Sandal,Sandals,Brown,Fall,2014.0,Casual,Estd. 1977 Men Brown Sandals,data\subset\images\41880.jpg
15068,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Ganuchi Men Black Sandal,data\subset\images\15068.jpg
44523,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals,data\subset\images\44523.jpg
5599,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Sports,Reebok Men's Trail Surpant Black Orange Shoe,data\subset\images\5599.jpg
35648,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals,data\subset\images\35648.jpg
6145,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Unisex K9 Black Green Floater,data\subset\images\6145.jpg
11917,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Franco Leone Men Casual Brown Sandals,data\subset\images\11917.jpg
39740,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Arrow Men Brown Sandals,data\subset\images\39740.jpg
2213,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,Puma Men Brown Sandal,data\subset\images\2213.jpg
35537,Girls,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Enroute Kids Girls Black Sandals,data\subset\images\35537.jpg
42010,Men,Footwear,Sandal,Sandals,Brown,Summer,2015.0,Casual,Estd. 1977 Men Brown Sandals,data\subset\images\42010.jpg
15864,Unisex,Footwear,Sandal,Sandals,Navy Blue,Fall,2012.0,Casual,Warner Bros Kids Unisex SD FAce Sandal Navy Blue Sandals,data\subset\images\15864.jpg
28325,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Brown Sandals,data\subset\images\28325.jpg
41458,Men,Footwear,Sandal,Sandals,Grey,Summer,2013.0,Casual,Lee Cooper Men Grey Sandals,data\subset\images\41458.jpg
26706,Men,Footwear,Sandal,Sandals,White,Fall,2011.0,Casual,Nike Men Bennasi Solarsift White Sandals,data\subset\images\26706.jpg
4648,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Men Neo Feather Brown Sandal,data\subset\images\4648.jpg
16111,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Numero Uno Men Casual Brown Slipper,data\subset\images\16111.jpg
11946,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Ganuchi Men Casual Brown Sandals,data\subset\images\11946.jpg
44539,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,data\subset\images\44539.jpg
44443,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Gliders Men Black & Brown Volant Sandals,data\subset\images\44443.jpg
44563,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,data\subset\images\44563.jpg
15857,Unisex,Footwear,Sandal,Sandals,Blue,Spring,2013.0,Casual,Warner Bros Kids Unisex LT Blug Clog Blue Sandals,data\subset\images\15857.jpg
25492,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Air Embark Black Sandals,data\subset\images\25492.jpg
17047,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,Gas Men Santa Monica Slipper,data\subset\images\17047.jpg
16973,Men,Footwear,Sandal,Sandals,Olive,Fall,2011.0,Casual,Puma Men Cooper Black Sandal,data\subset\images\16973.jpg
44520,Men,Footwear,Sandal,Sandals,Khaki,Summer,2012.0,Casual,Coolers Men Khaki Sandals,data\subset\images\44520.jpg
41875,Men,Footwear,Sandal,Sandals,Brown,Fall,2014.0,Casual,Estd. 1977 Men Brown Sandals,data\subset\images\41875.jpg
26707,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Nike Men Black Mikumi Sandals,data\subset\images\26707.jpg
28324,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals,data\subset\images\28324.jpg
24476,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Crocs Men Brown Yukon Sandals,data\subset\images\24476.jpg
4110,Men,Footwear,Sandal,Sandals,Green,Summer,2011.0,Casual,Fila Men Obsidian Olive Sandal,data\subset\images\4110.jpg
15070,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Ganuchi Men Brown Sandal,data\subset\images\15070.jpg
6729,Men,Footwear,Sandal,Sandals,Green,Winter,2011.0,Casual,Puma Men Pumpom Olive Black Floater,data\subset\images\6729.jpg
2821,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Formal,Lee Cooper Men Formal Leather Brown Sandal,data\subset\images\2821.jpg
35699,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Nike Men Air Deschutz Black Sandals,data\subset\images\35699.jpg
12866,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,Lee Cooper Men Casual Black Slippers,data\subset\images\12866.jpg
9212,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Apex Black Floaters,data\subset\images\9212.jpg
23895,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Fila Men Corvette Olive Sandals,data\subset\images\23895.jpg
3583,Men,Footwear,Sandal,Sandals,Blue,Summer,2011.0,Casual,ADIDAS Men's Blue White Flip Flop,data\subset\images\3583.jpg
9101,Men,Footwear,Sandal,Sandals,Black,Winter,2011.0,Casual,Buckaroo Men Luz Black Sandals,data\subset\images\9101.jpg
47231,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Franco Leone Men Black Slippers,data\subset\images\47231.jpg
44521,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,data\subset\images\44521.jpg
16162,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Enroute Men Leather Black Sandals,data\subset\images\16162.jpg
39286,Men,Footwear,Sandal,Sandals,Tan,Summer,2018.0,Casual,Red Chief Men Tan Sandals,data\subset\images\39286.jpg
32517,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Franco Leone Men Brown Sandals,data\subset\images\32517.jpg
50728,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Chief Men Black Sandals,data\subset\images\50728.jpg
5288,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Lee Cooper Men Brown Floater,data\subset\images\5288.jpg
2220,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Sports,Puma Men Carbon Black Sandal,data\subset\images\2220.jpg
18493,Men,Footwear,Sandal,Sandals,Multi,Fall,2011.0,Casual,Puma Men Duncan Multi Slipper,data\subset\images\18493.jpg
9718,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Hush Puppies Men Walsh Brown Sandals,data\subset\images\9718.jpg
35555,Girls,Footwear,Sandal,Sandals,Red,Summer,2012.0,Casual,Enroute Teens Red Sandals,data\subset\images\35555.jpg
41867,Men,Footwear,Sandal,Sandals,Red,Summer,2016.0,Casual,Estd. 1977 Men Red & Brown Sandals,data\subset\images\41867.jpg
35504,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Bata Men Hummer-p Olive Sandals,data\subset\images\35504.jpg
8752,Unisex,Footwear,Sandal,Sandals,Purple,Fall,2015.0,Casual,Crocs Kids Band Club Purple Floater,data\subset\images\8752.jpg
3836,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Crocs Men Santa Cruz Clog Espresso Brown Sandal,data\subset\images\3836.jpg
47112,Boys,Footwear,Sandal,Sandals,Red,Spring,2013.0,Casual,Marvel Boys Red Spiderman Clogs,data\subset\images\47112.jpg
50734,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals,data\subset\images\50734.jpg
9705,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Formal,Hush Puppies Men Decent Brown Sandals,data\subset\images\9705.jpg
41866,Men,Footwear,Sandal,Sandals,Beige,Fall,2015.0,Casual,Estd. 1977 Men Beige & Green Sandals,data\subset\images\41866.jpg
41455,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Lee Cooper Men Grey Sandals,data\subset\images\41455.jpg
34083,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Clarks Men Atl Three Ebony Leather Brown Sandals,data\subset\images\34083.jpg
47218,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,data\subset\images\47218.jpg
2233,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Casual,Puma Men Carbon Sandal,data\subset\images\2233.jpg
15862,Unisex,Footwear,Sandal,Sandals,Blue,Fall,2012.0,Casual,Warner Bros Kids Unisex SD Face Sandal Blue Sandals,data\subset\images\15862.jpg
2211,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2010.0,Casual,Puma Men Trek Navy Blue Floater,data\subset\images\2211.jpg
47118,Boys,Footwear,Sandal,Sandals,Red,Spring,2013.0,Casual,Marvel Boys Red Spiderman Clogs,data\subset\images\47118.jpg
39816,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Brown Sandals,data\subset\images\39816.jpg
15367,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Casual Brown Sandals,data\subset\images\15367.jpg
26543,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,ID Men Black & Yellow Sandals,data\subset\images\26543.jpg
35562,Girls,Footwear,Sandal,Sandals,White,Summer,2012.0,Casual,Enroute Teens White Sandals,data\subset\images\35562.jpg
35545,Girls,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Enroute Teens Brown Sandals,data\subset\images\35545.jpg
33649,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Stride Black Sandals,data\subset\images\33649.jpg
43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Puma Men Olive Techno Ind Sandal,data\subset\images\43958.jpg
40306,Unisex,Footwear,Sandal,Sandals,White,Winter,2013.0,Casual,Warner Bros Unisex White Kids sandals,data\subset\images\40306.jpg
11935,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Ganuchi Men Casual Black Slipper,data\subset\images\11935.jpg
4447,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Nike Men Extra Wilderness Black Orange Sandal,data\subset\images\4447.jpg
13973,Men,Footwear,Sandal,Sandals,Green,Fall,2011.0,Casual,Puma Men Tropi Cat Green Slippers,data\subset\images\13973.jpg
35166,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers by Liberty Men Brown Sandals,data\subset\images\35166.jpg
6396,Men,Footwear,Sandal,Sandals,Beige,Summer,2011.0,Casual,Lotto Men Revenge 02 Beige Grey Floater,data\subset\images\6396.jpg
7970,Unisex,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Fila Unisex Aqua Gripparre Brown Sandals,data\subset\images\7970.jpg
2802,Men,Footwear,Sandal,Sandals,Multi,Fall,2009.0,Casual,iD Men Casual Leather Tmber Sandal,data\subset\images\2802.jpg
17044,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Gas Men Aventura Sandal,data\subset\images\17044.jpg
32508,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Franco Leone Men Brown Sandals,data\subset\images\32508.jpg
23900,Unisex,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Fila Unisex Wiser Black Sandals,data\subset\images\23900.jpg
15253,Men,Footwear,Sandal,Sandals,White,Fall,2011.0,Casual,ADIDAS Originals Men Adi Sun M White Slippers,data\subset\images\15253.jpg
39820,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals,data\subset\images\39820.jpg
35592,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2013.0,Casual,Gliders Men Navy Blue Sandals,data\subset\images\35592.jpg
11941,Men,Footwear,Sandal,Sandals,Tan,Fall,2011.0,Casual,Ganuchi Men Casual Tan Sandals,data\subset\images\11941.jpg
39823,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Brown Sandals,data\subset\images\39823.jpg
33655,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Red Zeus Sandals,data\subset\images\33655.jpg
19770,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,ADIDAS Men Feather Black Sandals,data\subset\images\19770.jpg
2224,Men,Footwear,Sandal,Sandals,Green,Fall,2010.0,Casual,Puma Men's Trek Olive Green Sandal,data\subset\images\2224.jpg
2636,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,Carlton London Men Brown Strapped Sandal,data\subset\images\2636.jpg
18497,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Future Cat Black Slipper,data\subset\images\18497.jpg
35165,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Coolers Men Black Sandals,data\subset\images\35165.jpg
44553,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals,data\subset\images\44553.jpg
33688,Men,Footwear,Sandal,Sandals,White,Winter,2012.0,Casual,Cobblerz Men White Sandals,data\subset\images\33688.jpg
23297,Men,Footwear,Sandal,Sandals,Red,Fall,2011.0,Casual,Lotto Men Zeus Red Sandal,data\subset\images\23297.jpg
19900,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Hermes Black Sandal,data\subset\images\19900.jpg
47232,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,data\subset\images\47232.jpg
35647,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,U.S. Polo Assn. Men Brown Sandals,data\subset\images\35647.jpg
59349,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Gliders Men Brown Sandals,data\subset\images\59349.jpg
18498,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Gypse-II Black Sandals,data\subset\images\18498.jpg
43546,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Woodland Men Black Sandals,data\subset\images\43546.jpg
57503,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals,data\subset\images\57503.jpg
41876,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Beige & Black Sandals,data\subset\images\41876.jpg
6405,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Lotto Men Cross Brown Floater,data\subset\images\6405.jpg
5616,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,ADIDAS Men Comanche Brown Floater,data\subset\images\5616.jpg
22890,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Woodland Men Olive Casual Sandals,data\subset\images\22890.jpg
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,data\subset\images\41859.jpg
44824,Men,Footwear,Sandal,Sandals,Tan,Winter,2013.0,Casual,Clarks Men Tan Brown Leather Sandals,data\subset\images\44824.jpg
47224,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Slippers,data\subset\images\47224.jpg
11943,Men,Footwear,Sandal,Sandals,Brown,Winter,2012.0,Casual,Ganuchi Men Brown Sandals,data\subset\images\11943.jpg
35558,Girls,Footwear,Sandal,Sandals,Silver,Summer,2012.0,Casual,Enroute Teens Silver Sandals,data\subset\images\35558.jpg
2820,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Formal,Lee Cooper Men Formal Leather Black Sandal,data\subset\images\2820.jpg
38787,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Woodland Men Brown Sandals,data\subset\images\38787.jpg
39737,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Arrow Men Black Sandals,data\subset\images\39737.jpg
18670,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Fila Men Cavander Black Sandals,data\subset\images\18670.jpg
26546,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,ID Men Black & Red Sandals,data\subset\images\26546.jpg
35561,Girls,Footwear,Sandal,Sandals,Pink,Summer,2012.0,Casual,Enroute Teens Pink Sandals,data\subset\images\35561.jpg
23899,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Fila Men Wiser Brown Sandals,data\subset\images\23899.jpg
36693,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Spalding Men Brown Sandals,data\subset\images\36693.jpg
4106,Men,Footwear,Sandal,Sandals,Grey,Summer,2011.0,Casual,Fila Men Tremor Grey Sandal,data\subset\images\4106.jpg
6824,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Timberland Men Granite Trailway Brown Floater,data\subset\images\6824.jpg
11940,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,data\subset\images\11940.jpg
3833,Unisex,Footwear,Sandal,Sandals,Pink,Summer,2011.0,Casual,Crocs Kid's Electro Flip Bubblegum Fuchsia Pink Kidswear,data\subset\images\3833.jpg
43377,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2013.0,Casual,Reebok Men Navy Blue Coalition Sandals,data\subset\images\43377.jpg
12965,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,ADIDAS Men Comanche Black Sandals,data\subset\images\12965.jpg
50736,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals,data\subset\images\50736.jpg
38786,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Woodland Men Brown Sandals,data\subset\images\38786.jpg
40311,Unisex,Footwear,Sandal,Sandals,Pink,Winter,2013.0,Casual,Warner Bros Kids Unisex Pink Sandals,data\subset\images\40311.jpg
50756,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals,data\subset\images\50756.jpg
44426,Unisex,Footwear,Sandal,Sandals,Blue,Summer,2012.0,Casual,Footfun Kids Unisex Blue Sandals,data\subset\images\44426.jpg
39821,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals,data\subset\images\39821.jpg
15853,Girls,Footwear,Sandal,Sandals,Green,Fall,2012.0,Casual,Warner Bros Kids Girls TW Love flops Green Slippers,data\subset\images\15853.jpg
47217,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Franco Leone Men Black Sandals,data\subset\images\47217.jpg
6400,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Lotto Men Laos Black Grey Floater,data\subset\images\6400.jpg
11918,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Franco Leone Men Casual Black Sandals,data\subset\images\11918.jpg
43547,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Woodland Men Brown Sandals,data\subset\images\43547.jpg
11944,Men,Footwear,Sandal,Sandals,Blue,Summer,2012.0,Casual,Ganuchi Men Casual Blue Sandals,data\subset\images\11944.jpg
23298,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting II Black Sandal,data\subset\images\23298.jpg
16117,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Numero Uno Men Casual Black Slipper,data\subset\images\16117.jpg
15067,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Sandal,data\subset\images\15067.jpg
6129,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Unisex Scuba Black Sandals,data\subset\images\6129.jpg
7187,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Supper Zipped Ankle Black Jeans,data\subset\images\7187.jpg
27025,Women,Apparel,Bottomwear,Jeans,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Jeans,data\subset\images\27025.jpg
11282,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans,data\subset\images\11282.jpg
23401,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Jeans,data\subset\images\23401.jpg
9187,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Style Essentials Spykar Basic Attire Series 0428 Blue Jeans,data\subset\images\9187.jpg
40364,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Jeans,data\subset\images\40364.jpg
48386,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,data\subset\images\48386.jpg
57075,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Blue Jeans,data\subset\images\57075.jpg
52235,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Men Dark Blue Jeans,data\subset\images\52235.jpg
37197,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeans,data\subset\images\37197.jpg
11520,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,United Colors of Benetton Women Denim Black Jeans,data\subset\images\11520.jpg
18487,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Puma Men Washed Blue Jeans,data\subset\images\18487.jpg
51596,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Molly Jeans,data\subset\images\51596.jpg
7179,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Blue Jegging,data\subset\images\7179.jpg
48383,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,data\subset\images\48383.jpg
51503,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,data\subset\images\51503.jpg
44579,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Blue Pent Jeans,data\subset\images\44579.jpg
9901,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Actif Low Waist Narrow Fit Blue Jeans,data\subset\images\9901.jpg
33283,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Black Jeans,data\subset\images\33283.jpg
41346,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Texas Jeans,data\subset\images\41346.jpg
28822,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,data\subset\images\28822.jpg
23453,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans,data\subset\images\23453.jpg
23665,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Blue Washed Jeans,data\subset\images\23665.jpg
27019,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,data\subset\images\27019.jpg
5768,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women Dark Blue Jeggning,data\subset\images\5768.jpg
11353,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,Lee Men Sanskrit Blue Rodeo Fit Jeans,data\subset\images\11353.jpg
18185,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Slim Fit Jeans,data\subset\images\18185.jpg
20350,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,data\subset\images\20350.jpg
50943,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,data\subset\images\50943.jpg
7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Black Jegging,data\subset\images\7193.jpg
53296,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,data\subset\images\53296.jpg
27021,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Jeans,data\subset\images\27021.jpg
50953,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,data\subset\images\50953.jpg
51501,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,data\subset\images\51501.jpg
